日期,基金日收益率,指数日收益率,日无风险利率,基金日超额收益率,指数日超额收益率,节假日天数
2022-12-14,0.0006813978389954567,0.0023327783721405204,4.1095890410958905e-05,0.0006403019485844978,0.0022916824817295614,1
2022-12-15,-0.00038910505836575737,-0.0007325622583731484,4.1095890410958905e-05,-0.00043020094877671626,-0.0007736581487841073,1
2022-12-16,-0.0018489684702218678,0.0005664237130245109,0.0001232876712328767,-0.0019722561414547445,0.0004431360417916342,3
2022-12-19,-0.003119820610315016,-0.015428122866997795,4.1095890410958905e-05,-0.003160916500725975,-0.015469218757408754,1
2022-12-20,-0.00371638141809294,-0.0164910763985201,4.1095890410958905e-05,-0.003757477308503899,-0.016532172288931057,1
2022-12-21,-0.0008834789437517365,0.0003972559747902338,4.1095890410958905e-05,-0.0009245748341626955,0.0003561600843792749,1
2022-12-22,0.00019650225977585478,0.0014331144676684726,4.1095890410958905e-05,0.00015540636936489587,0.0013920185772575138,1
2022-12-23,0.0016699410609037901,-0.0020357515638571577,0.0001232876712328767,0.0015466533896709134,-0.0021590392350900344,3
2022-12-26,0.0034323820731587684,0.003988774100372572,4.1095890410958905e-05,0.0033912861827478094,0.003947678209961613,1
2022-12-27,0.002247849882720754,0.011542976567096463,4.1095890410958905e-05,0.0022067539923097948,0.011501880676685505,1
2022-12-28,-0.0021452949780594865,-0.004267032661205872,4.1095890410958905e-05,-0.0021863908684704456,-0.004308128551616831,1
2022-12-29,-0.00019544610573651866,-0.003762000859460879,4.1095890410958905e-05,-0.00023654199614747757,-0.003803096749871838,1
2022-12-30,-0.0017593588114551695,0.0038719883033704328,0.00016438356164383562,-0.001923742373099005,0.003707604741726597,4
2023-01-03,0.0031332615294230592,0.00420117212531812,4.1095890410958905e-05,0.0030921656390121,0.004160076234907161,1
2023-01-04,0.0019521717911177294,0.0012985161755223462,4.1095890410958905e-05,0.0019110759007067706,0.0012574202851113874,1
2023-01-05,0.002532878714076814,0.019427566417087982,4.1095890410958905e-05,0.002491782823665855,0.019386470526677024,1
2023-01-06,0.0002915168593919937,0.003102017745297392,0.0001232876712328767,0.00016822918815911697,0.002978730074064515,3
2023-01-09,0.00048571983679801534,0.008096382898211019,4.1095890410958905e-05,0.00044462394638705645,0.00805528700780006,1
2023-01-10,-0.0028158073599380273,0.0010849664186434183,4.1095890410958905e-05,-0.0028569032503489864,0.0010438705282324594,1
2023-01-11,-0.00019474196689384105,-0.0018526070251561055,4.1095890410958905e-05,-0.00023583785730479996,-0.0018937029155670644,1
2023-01-12,0.0001947798987145255,0.0019546732171065173,4.1095890410958905e-05,0.0001536840083035666,0.0019135773266955585,1
2023-01-13,0.00048685491723476915,0.014064171128318481,0.0001232876712328767,0.00036356724600189244,0.013940883457085605,3
2023-01-16,0.001362530413625107,0.015606581540854814,4.1095890410958905e-05,0.0013214345232141482,0.015565485650443855,1
2023-01-17,0.0010691029254543682,-0.00017450609711644471,4.1095890410958905e-05,0.0010280070350434094,-0.00021560198752740363,1
2023-01-18,-0.0002912621359223433,-0.0016745212547623067,4.1095890410958905e-05,-0.0003323580263333022,-0.0017156171451732656,1
2023-01-19,0.0013596193065938955,0.00622068882263993,4.1095890410958905e-05,0.0013185234161829367,0.006179592932228971,1
2023-01-20,0.001260789448162214,0.006140267738194982,0.00041095890410958907,0.0008498305440526249,0.005729308834085393,10
2023-01-30,0.0009686168151881169,0.004739489048342094,4.1095890410958905e-05,0.000927520924777158,0.004698393157931135,1
2023-01-31,-0.0009676795045482356,-0.010588799539195337,4.1095890410958905e-05,-0.0010087753949591944,-0.010629895429606295,1
2023-02-01,0.0007748934521503159,0.00940022533366447,4.1095890410958905e-05,0.000733797561739357,0.009359129443253511,1
2023-02-02,0.0006775067750679487,-0.0035233878365843463,4.1095890410958905e-05,0.0006364108846569897,-0.0035644837269953053,1
2023-02-03,-0.0006770480704131332,-0.009451324782877246,0.0001232876712328767,-0.0008003357416460099,-0.009574612454110122,3
2023-02-06,-0.0013550135501353422,-0.013220392666958292,4.1095890410958905e-05,-0.001396109440546301,-0.01326148855736925,1
2023-02-07,0.0007753440589259863,0.001799809091433735,4.1095890410958905e-05,0.0007342481685150274,0.0017587132010227762,1
2023-02-08,-0.0003873716831299667,-0.0044189956435068956,4.1095890410958905e-05,-0.0004284675735409256,-0.004460091533917855,1
2023-02-09,0.002809533036233214,0.013423333161847628,4.1095890410958905e-05,0.0027684371458222548,0.01338223727143667,1
2023-02-10,-0.0004830451164138383,-0.005942302764571972,0.0001232876712328767,-0.000606332787646715,-0.006065590435804848,3
2023-02-13,0.0014498356852890026,0.009074887848814717,4.1095890410958905e-05,0.0014087397948780438,0.009033791958403758,1
2023-02-14,0.0001930315606601951,0.00041418350438560125,4.1095890410958905e-05,0.0001519356702492362,0.00037308761397464237,1
2023-02-15,-0.000578982920003801,-0.005210950007794479,4.1095890410958905e-05,-0.00062007881041476,-0.005252045898205438,1
2023-02-16,-0.0013517427826591488,-0.007323951394689221,4.1095890410958905e-05,-0.0013928386730701077,-0.00736504728510018,1
2023-02-17,-0.0019336749492410155,-0.014408398354498475,0.0001232876712328767,-0.002056962620473892,-0.014531686025731351,3
2023-02-20,0.0032936161968419864,0.024534001304248543,4.1095890410958905e-05,0.0032525203064310273,0.024492905413837585,1
2023-02-21,0.0,0.0026282877305414676,4.1095890410958905e-05,-4.1095890410958905e-05,0.0025871918401305085,1
2023-02-22,9.655305590428043e-05,-0.009025050372149734,4.1095890410958905e-05,5.545716549332152e-05,-0.009066146262560693,1
2023-02-23,9.654373431167151e-05,-0.0008045628793293957,4.1095890410958905e-05,5.544784390071261e-05,-0.0008456587697403547,1
2023-02-24,-0.0005792064871126268,-0.010381157849788436,0.0001232876712328767,-0.0007024941583455035,-0.010504445521021312,3
2023-02-27,-0.0007727228822564935,-0.004235682449966083,4.1095890410958905e-05,-0.0008138187726674525,-0.004276778340377042,1
2023-02-28,-0.000579990333494429,0.00633414579453162,4.1095890410958905e-05,-0.0006210862239053879,0.006293049904120661,1
2023-03-01,0.005513105716220101,0.014125416729256823,4.1095890410958905e-05,0.005472009825809142,0.014084320838845865,1
2023-03-02,-9.619084263179367e-05,-0.002230174573591648,4.1095890410958905e-05,-0.00013728673304275258,-0.002271270464002607,1
2023-03-03,-0.0011544011544012411,0.00311180578597825,0.0001232876712328767,-0.0012776888256341178,0.0029885181147453733,3
2023-03-06,0.0010594240585573012,-0.005215066569927429,4.1095890410958905e-05,0.0010183281681463423,-0.005256162460338388,1
2023-03-07,-0.0015393496247835259,-0.014640581812135567,4.1095890410958905e-05,-0.0015804455151944847,-0.014681677702546525,1
2023-03-08,0.0003854307188282391,-0.003641575529102492,4.1095890410958905e-05,0.0003443348284172802,-0.003682671419513451,1
2023-03-09,0.0030822577538047735,-0.0035341644448412257,4.1095890410958905e-05,0.0030411618633938145,-0.0035752603352521848,1
2023-03-10,-0.003360860380257402,-0.013113746394299963,0.0001232876712328767,-0.003484148051490279,-0.01323703406553284,3
2023-03-13,0.00481741978996042,0.010473754461405749,4.1095890410958905e-05,0.004776323899549461,0.01043265857099479,1
2023-03-14,0.00038354588167610615,-0.005984604431477081,4.1095890410958905e-05,0.00034244999126514726,-0.00602570032188804,1
2023-03-15,0.0008626473689257175,0.0005537185826691715,4.1095890410958905e-05,0.0008215514785147585,0.0005126226922582126,1
2023-03-16,-0.0022984102662324535,-0.01197709399428426,4.1095890410958905e-05,-0.0023395061566434125,-0.012018189884695218,1
2023-03-17,0.001343827990017088,0.004993183174900162,0.0001232876712328767,0.0012205403187842113,0.004869895503667286,3
2023-03-20,0.0007668711656443339,-0.004986941308815385,4.1095890410958905e-05,0.000725775275233375,-0.005028037199226344,1
2023-03-21,0.0046934865900383205,0.010992727484128828,4.1095890410958905e-05,0.004652390699627361,0.01095163159371787,1
2023-03-22,0.0008580417580323907,0.004285002363662915,4.1095890410958905e-05,0.0008169458676214317,0.004243906473251956,1
2023-03-23,0.00180986854638987,0.009913081140029867,4.1095890410958905e-05,0.0017687726559789112,0.009871985249618909,1
2023-03-24,-0.0009508414947229094,-0.0029818106283606705,0.0001232876712328767,-0.001074129165955786,-0.003105098299593547,3
2023-03-27,-0.0024745407823355547,-0.003617689265358992,4.1095890410958905e-05,-0.002515636672746514,-0.003658785155769951,1
2023-03-28,-0.000667875202747803,-0.003230523110025918,4.1095890410958905e-05,-0.0007089710931587619,-0.003271619000436877,1
2023-03-29,-0.0016230666412068162,0.0016575260993538787,4.1095890410958905e-05,-0.001664162531617775,0.00161643020894292,1
2023-03-30,0.0007650377737400404,0.00808300949741203,4.1095890410958905e-05,0.0007239418833290815,0.008041913607001072,1
2023-03-31,0.0013377926421405117,0.003070427408695009,0.0001232876712328767,0.001214504970907635,0.0029471397374621323,3
2023-04-03,0.0020994369691764714,0.009785886717201375,4.1095890410958905e-05,0.0020583410787655123,0.009744790826790417,1
2023-04-04,0.00028568707742127053,0.0030650025194547403,8.219178082191781e-05,0.0002034952965993527,0.0029828107386328227,2
2023-04-06,0.0006664127951256926,-0.0015756846790083712,4.1095890410958905e-05,0.0006253169047147337,-0.00161678056941933,1
2023-04-07,0.0019979069546189887,0.006502865763162058,0.0001232876712328767,0.001874619283386112,0.006379578091929182,3
2023-04-10,-0.00037979491074813243,-0.0044789828602225246,4.1095890410958905e-05,-0.0004208908011590913,-0.004520078750633484,1
2023-04-11,9.498480243164131e-05,-0.0011362031262920347,4.1095890410958905e-05,5.388891202068241e-05,-0.0011772990167029935,1
2023-04-12,0.0018995156235159794,-0.0006976089813736097,4.1095890410958905e-05,0.0018584197331050205,-0.0007387048717845687,1
2023-04-13,-0.0013271400132712774,-0.0069092050067462996,4.1095890410958905e-05,-0.0013682359036822362,-0.006950300897157259,1
2023-04-14,0.00208827717133353,0.005657488589396742,0.0001232876712328767,0.0019649895001006535,0.005534200918163866,3
2023-04-17,0.0017997537179121892,0.014023660026488916,4.1095890410958905e-05,0.0017586578275012304,0.013982564136077957,1
2023-04-18,0.0005673222390316646,0.0030482599873389304,4.1095890410958905e-05,0.0005262263486207056,0.0030071640969279714,1
2023-04-19,-0.0005670005670005418,-0.009003558838567405,4.1095890410958905e-05,-0.0006080964574115007,-0.009044654728978363,1
2023-04-20,9.455370650535144e-05,-0.002797802208619249,4.1095890410958905e-05,5.345781609439254e-05,-0.002838898099030208,1
2023-04-21,-0.00340361161009739,-0.019560326876178924,0.0001232876712328767,-0.003526899281330267,-0.019683614547411802,3
2023-04-24,-0.002276823830756003,-0.01238027725861579,4.1095890410958905e-05,-0.002317919721166962,-0.012421373149026749,1
2023-04-25,-9.508414947223542e-05,-0.005016040981228764,4.1095890410958905e-05,-0.00013618003988319434,-0.005057136871639723,1
2023-04-26,0.0007607455306199995,-0.0008664621679678186,4.1095890410958905e-05,0.0007196496402090406,-0.0009075580583787775,1
2023-04-27,0.0024705435195742087,0.007371681626258786,4.1095890410958905e-05,0.0024294476291632497,0.007330585735847827,1
2023-04-28,0.0021800947867298692,0.010196347248915716,0.0002465753424657534,0.0019335194442641158,0.009949771906449963,6
2023-05-04,0.0014187080298875276,0.00028822915610282607,4.1095890410958905e-05,0.0013776121394765688,0.0002471332656918672,1
2023-05-05,-0.0009444654325651003,-0.0033173400211615744,0.0001232876712328767,-0.001067753103797977,-0.003440627692394451,3
2023-05-08,0.0016071090943468036,0.01139815718547954,4.1095890410958905e-05,0.0015660132039358448,0.011357061295068582,1
2023-05-09,-0.0013213780084946336,-0.00856261155246374,4.1095890410958905e-05,-0.0013624738989055924,-0.008603707442874697,1
2023-05-10,-0.0003780361024476875,-0.007697829977560855,4.1095890410958905e-05,-0.00041913199285864637,-0.007738925867971814,1
2023-05-11,0.0007563581355771731,-0.0015526651545665349,4.1095890410958905e-05,0.0007152622451662142,-0.0015937610449774937,1
2023-05-12,-0.002172886159659826,-0.013256316236319288,0.0001232876712328767,-0.0022961738308927026,-0.013379603907552164,3
2023-05-15,0.0017042226850976228,0.015522775854773574,4.1095890410958905e-05,0.001663126794686664,0.015481679964362616,1
2023-05-16,0.0003780718336483524,-0.005171888819469617,4.1095890410958905e-05,0.0003369759432373935,-0.005212984709880576,1
2023-05-17,9.448223733943273e-05,-0.004534808584795491,4.1095890410958905e-05,5.338634692847382e-05,-0.00457590447520645,1
2023-05-18,0.0008502598016060237,-0.0010340225722917928,4.1095890410958905e-05,0.0008091639111950647,-0.0010751184627027517,1
2023-05-19,0.0014158957900698432,-0.0029144579617028654,0.0001232876712328767,0.0012926081188369665,-0.003037745632935742,3
2023-05-22,-0.00018851918182671845,0.006283976867976104,4.1095890410958905e-05,-0.00022961507223767736,0.006242880977565145,1
2023-05-23,-0.0012256057320637614,-0.014143327092897784,4.1095890410958905e-05,-0.0012667016224747203,-0.014184422983308742,1
2023-05-24,-0.0008495374740418171,-0.0138236898496219,4.1095890410958905e-05,-0.0008906333644527761,-0.013864785740032859,1
2023-05-25,-0.0004723665564477786,-0.002226921944233795,4.1095890410958905e-05,-0.0005134624468587375,-0.002268017834644754,1
2023-05-26,0.004536862003780673,0.00011725751120716943,0.0001232876712328767,0.0044135743325477966,-6.03016002570728e-06,3
2023-05-29,0.00047045540082790716,-0.004416960786648327,4.1095890410958905e-05,0.00042935951041694827,-0.004458056677059286,1
2023-05-30,0.0008464215179160295,0.0009941465983727138,4.1095890410958905e-05,0.0008053256275050705,0.0009530507079617549,1
2023-05-31,-0.0002819018981393695,-0.01021683755528724,4.1095890410958905e-05,-0.0003229977885503284,-0.010257933445698197,1
2023-06-01,0.005827615377385076,0.0021914979304962223,4.1095890410958905e-05,0.005786519486974117,0.0021504020400852633,1
2023-06-02,0.001682085786375076,0.01443858874115378,0.0001232876712328767,0.0015587981151421993,0.014315301069920903,3
2023-06-05,0.0017725534098329554,-0.004553406844007846,4.1095890410958905e-05,0.0017314575194219966,-0.004594502734418805,1
2023-06-06,-0.0016762898118830583,-0.009387086560361468,4.1095890410958905e-05,-0.001717385702294017,-0.009428182450772427,1
2023-06-07,0.0002798507462686839,-0.004942304332621772,4.1095890410958905e-05,0.00023875485585772498,-0.004983400223032731,1
2023-06-08,0.0008393173552176947,0.008139909680356716,4.1095890410958905e-05,0.0007982214648067357,0.008098813789945758,1
2023-06-09,0.005124860231084716,0.004323322731844437,0.0001232876712328767,0.0050015725598518395,0.0042000350606115604,3
2023-06-12,-0.002224900343005376,0.002014698767634604,4.1095890410958905e-05,-0.002265996233416335,0.001973602877223645,1
2023-06-13,0.002044039765864536,0.005325883737739678,4.1095890410958905e-05,0.002002943875453577,0.005284787847328719,1
2023-06-14,0.0009272137227629429,-0.0002283883955408461,4.1095890410958905e-05,0.000886117832351984,-0.000269484285951805,1
2023-06-15,0.0002779064381659424,0.015909499750351053,4.1095890410958905e-05,0.0002368105477549835,0.015868403859940095,1
2023-06-16,0.00037043897017952077,0.00964246740172725,0.0001232876712328767,0.00024715129894664406,0.009519179730494374,3
2023-06-19,-0.00046287724495464033,-0.00818575009343725,4.1095890410958905e-05,-0.0005039731353655993,-0.008226845983848208,1
2023-06-20,-0.0003704732796149246,-0.0016968599035352971,4.1095890410958905e-05,-0.0004115691700258835,-0.001737955793946256,1
2023-06-21,-0.005188548133049031,-0.01534193507187398,0.00020547945205479453,-0.005394027585103826,-0.015547414523928774,5
2023-06-26,-0.0018627177051318,-0.014062020133734365,4.1095890410958905e-05,-0.0019038135955427588,-0.014103116024145324,1
2023-06-27,0.001679574507791104,0.00938059050482809,4.1095890410958905e-05,0.0016384786173801451,0.009339494614417132,1
2023-06-28,0.00046576618537508274,-0.0012052737670609215,4.1095890410958905e-05,0.00042467029496412386,-0.0012463696574718803,1
2023-06-29,0.00018621973929233704,-0.004935197591459217,4.1095890410958905e-05,0.00014512384888137813,-0.004976293481870176,1
2023-06-30,0.0011171104077452032,0.005392188350988203,0.0001232876712328767,0.0009938227365123265,0.005268900679755327,3
